POSICIÓN,AREA,Á.LIQ.,GRUPO DE PERSONAL,CODIGO POSTAL,MOTIVO DE LA RENUNCIA,BANDA,BAJA,REGLAPHT,ALTA,AÑOS,MESES,ANTIGÜEDAD,CLAVE DE SEXO,LUGAR DE NACIMIENTO,NACIONALIDAD,EDAD,¿CUANTO TIEMPO TIENE VIVIENDO EN CD. JUAREZ?,ESTADO CIVIL,HIJOS,Distancia,TIEMPO VIVIENDO EN CD JUAREZ - CATEGORIA,TIENE HIJOS
POS2939,VS4,S5,Direct,32575,Imp.Tra Ausentismos continuos,DO,2022-11-02,JS011500,2022-10-13,0,0.6666666666666666,20,Masculino,QUINTANA ROO,Mexican,41,10+ Years,Casad,1,6.025403146377438,10+ Años,Sí
POS2939,VS9-ABS,S5,Direct,32575,Vol Transferencia entre planta,DO,2022-11-03,JS011500,2022-10-27,0,0.23333333333333336,7,Masculino,VERACRUZ,Mexican,41,10+ Years,Casad,2,6.025403146377438,10+ Años,Sí
POS1921,MFS,S5,Direct,32674,Imp.Tra Ausentismos continuos,DO,2022-11-04,JS011500,2022-07-21,0,3.533333333333333,106,Masculino,CHIHUAHUA,Mexican,24,10+ Years,Solter,0,12.782753425564334,10+ Años,Sí
POS2456,MFS,S5,Direct,32575,Vol Otro empleo,DNO,2022-11-02,ADMINIST,2017-01-25,5,70.23333333333332,2107,Femenino,VERACRUZ,Mexican,27,5-6 Years,Solter,0,6.025403146377438,4-6 Años,No
POS347,LOG,S5,Direct,32580,Vol Otro empleo,DNO,2022-11-02,JF050600,2017-06-29,5,65.06666666666666,1952,Masculino,CHIHUAHUA,Mexican,34,,U-Libr,2,7.706894327778476,Menos de 1 Año,No
POS1230,VS9-ABS,S5,Direct,32696,Vol Transferencia entre planta,DNO,2022-11-04,JF010600,1999-01-04,23,290.16666666666674,8705,Masculino,CHIHUAHUA,Mexican,45,,Casad,2,13.940636066402496,Menos de 1 Año,Sí
POS2076,HRL,S6,Exempt,32540,Vol Otro empleo,E3,2022-11-11,ADMINIST,2018-11-26,4,48.2,1446,Femenino,CHIHUAHUA,Mexican,27,,Solter,0,2.6942229076486908,Menos de 1 Año,Sí
POS1921,MFS,S5,Direct,32696,Vol No regreso   no dio razón,DO,2022-11-08,JF010600,2019-10-24,3,37.03333333333333,1111,Masculino,CHIHUAHUA,Mexican,21,,Solter,0,13.940636066402496,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32575,Imp.Tra Ausentismos continuos,DO,2022-11-08,JF060600,2021-01-12,1,22.166666666666668,665,Masculino,DURANGO,Mexican,26,,Solter,0,6.025403146377438,Menos de 1 Año,No
POS2939,VS7,S5,Direct,32599,Imp.Tra LFT y Reglamento Int.,DO,2022-11-08,JS011500,2022-08-18,0,2.733333333333334,82,Femenino,GUERRERO,Mexican,39,5-6 Years,Solter,4,13.59346846802786,4-6 Años,No
POS2939,VS9-ABS,S5,Direct,32696,Vol Estudios,DO,2022-11-08,JF010600,2022-09-08,0,2.033333333333333,61,Femenino,CHIHUAHUA,Mexican,23,10+ Years,Solter,0,13.940636066402496,10+ Años,Sí
POS2939,VS1,S5,Direct,32590,Vol No regreso   no dio razón,DO,2022-11-09,JS011500,2022-09-22,0,1.6,48,Femenino,CHIHUAHUA,Mexican,31,5-6 Years,Casad,1,7.6167347145514395,4-6 Años,No
POS1661,MFS,S5,Direct,32575,Imp.Tra Ausentismos continuos,DO,2022-11-08,JS011500,2022-10-06,0,1.1,33,Femenino,CDMX,Mexican,48,6-7 Years,Casad,2,6.025403146377438,7-9 Años,Sí
POS1661,MFS,S5,Direct,32599,Vol Transferencia entre planta,DO,2022-11-08,JS011500,2022-10-27,0,0.4,12,Femenino,CHIHUAHUA,Mexican,25,6-7 Years,U-Libr,1,13.59346846802786,7-9 Años,Sí
POS2939,VS9-ABS,S5,Direct,32575,Vol Transferencia entre planta,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,Masculino,CHIAPAS,Mexican,24,8-9 Years,U-Libr,1,6.025403146377438,7-9 Años,Sí
POS2939,VS1,S5,Direct,32574,Vol No regreso   no dio razón,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,Masculino,CHIHUAHUA,Mexican,39,10+ Years,Casad,2,4.268086649052308,10+ Años,Sí
POS2939,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,Masculino,OAXACA,Mexican,29,10+ Years,U-Libr,2,6.025403146377438,10+ Años,Sí
POS1376,VS7,S5,Direct,32590,Vol Transferencia entre planta,DNO,2022-11-11,ADMINIST,2013-10-30,9,109.96666666666668,3299,Masculino,DURANGO,Mexican,34,,U-Libr,1,7.6167347145514395,Menos de 1 Año,Sí
POS1230,VS1,S5,Direct,32600,Vol Otro empleo,DNO,2022-11-08,JF010600,2014-10-22,8,97.96666666666668,2939,Masculino,DURANGO,Mexican,32,8-9 Years,Solter,0,18.460211302745325,7-9 Años,Sí
POS2802,TEF,S5,Direct,32600,Vol Estudios,DNO,2022-11-18,JF010600,2018-10-18,4,49.73333333333334,1492,Femenino,VERACRUZ,Mexican,22,10+ Years,Solter,0,18.460211302745325,10+ Años,No
POS1323,VS5,S5,Direct,32696,Imp.Tra Ausentismos continuos,DO,2022-11-14,JF010600,2019-06-27,3,41.2,1236,Femenino,CHIHUAHUA,Mexican,25,,Solter,0,13.940636066402496,Menos de 1 Año,No
POS1323,VS7,S5,Direct,32575,Imp.Tra Ausentismos continuos,DO,2022-11-14,JF010600,2020-10-01,2,25.8,774,Masculino,CHIHUAHUA,Mexican,30,,U-Libr,1,6.025403146377438,Menos de 1 Año,No
POS1921,MFS,S5,Direct,32575,Vol Transferencia entre planta,DO,2022-11-18,JF010600,2021-01-26,1,22.033333333333324,661,Femenino,CHIHUAHUA,Mexican,23,,Solter,0,6.025403146377438,Menos de 1 Año,Sí
POS1559,MFS,S5,Direct,32690,Vol Transferencia entre planta,DNO,2022-11-18,JF010600,2021-10-14,1,13.333333333333334,400,Masculino,CHIHUAHUA,Mexican,28,,Solter,0,5.169751139513358,Menos de 1 Año,No
POS60,TEF,S6,Exempt,32590,Vol Otro empleo,E4,2022-11-18,ADMINIST,2021-11-11,1,12.4,372,Masculino,CHIHUAHUA,Mexican,30,,Solter,0,7.6167347145514395,Menos de 1 Año,No
POS1323,VS7,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-11-18,JF010600,2022-08-04,0,3.533333333333333,106,Masculino,NUEVO LEON,Mexican,25,,Solter,1,6.025403146377438,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-11-18,JT031800,2022-09-01,0,2.6,78,Femenino,CHIHUAHUA,Mexican,23,,U-Libr,1,6.025403146377438,Menos de 1 Año,Sí
POS2939,VS9-ABS,S5,Direct,27000,Vol No regreso   no dio razón,DO,2022-11-18,JT012324,2022-09-29,0,1.6666666666666667,50,Masculino,CHIHUAHUA,Mexican,24,10+ Years,Solter,0,737.350801614168,10+ Años,Sí
POS2939,VS9-ABS,S5,Direct,32599,Vol Cambio de domicilio,DO,2022-11-18,JF010600,2022-10-03,0,1.5333333333333334,46,Masculino,DURANGO,Mexican,24,2-3 Years,Solter,0,13.59346846802786,1-3 Años,Sí
POS2939,VS9-ABS,S5,Direct,32695,Vol No regreso   no dio razón,DO,2022-11-18,JT012324,2022-10-11,0,1.2666666666666666,38,Femenino,CHIHUAHUA,Mexican,27,10+ Years,Solter,4,14.766084763351962,10+ Años,No
POS1380,MFS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-11-18,JT031800,2022-10-20,0,0.9666666666666667,29,Femenino,VERACRUZ,Mexican,23,,Solter,1,6.025403146377438,Menos de 1 Año,No
POS1661,MFS,S5,Direct,32575,Imp.Tra Ausentismos continuos,DO,2022-11-18,JS011500,2022-10-27,0,0.7333333333333334,22,Femenino,CHIAPAS,Mexican,37,8-9 Years,Solter,4,6.025403146377438,7-9 Años,Sí
POS1230,VS7,S5,Direct,32575,Vol Otro empleo,DNO,2022-11-18,JT012324,2017-10-05,5,62.333333333333336,1870,Masculino,OAXACA,Mexican,34,10+ Years,Casad,1,6.025403146377438,10+ Años,Sí
POS2858,QMM,S6,Exempt,32553,Vol Otro empleo,E4,2022-11-18,ADMINIST,2017-10-12,5,62.1,1863,Femenino,MORELOS,Mexican,33,,Solter,1,6.2435744940117885,Menos de 1 Año,Sí
POS538,VS1,S5,Direct,32696,Vol Otro empleo,DO,2022-11-18,JF060600,2017-11-30,5,60.466666666666654,1814,Masculino,CHIHUAHUA,Mexican,23,,Solter,0,13.940636066402496,Menos de 1 Año,Sí
POS2224,TEF,S5,Direct,32100,Imp.Pat Terminación del Contrato,DNO,2022-11-18,JF010600,2013-02-04,9,119.13333333333333,3574,Masculino,CHIHUAHUA,Mexican,43,10+ Years,U-Libr,4,19.114496458152686,10+ Años,Sí
POS2802,TEF,S5,Direct,32599,Vol Cambio de domicilio,DNO,2022-11-18,JF010600,2016-09-07,6,75.43333333333334,2263,Femenino,ESTADO DE MEXICO,Mexican,28,6-7 Years,Solter,0,13.59346846802786,7-9 Años,No
POS2622,VS7,S6,Exempt,32665,Vol Otro empleo,E3,2022-11-17,ADMINIST,2016-11-23,6,72.83333333333331,2185,Masculino,CHIHUAHUA,Mexican,32,,Solter,1,7.244211171772542,Menos de 1 Año,Sí
POS1323,VS1,S5,Direct,32580,Vol Transferencia entre planta,DO,2022-11-25,JF010600,2019-07-04,3,41.333333333333336,1240,Femenino,CHIHUAHUA,Mexican,21,,U-Libr,1,7.706894327778476,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32575,Vol Otro empleo,DO,2022-11-23,JF060600,2020-01-09,2,34.966666666666654,1049,Femenino,VERACRUZ,Mexican,25,,Solter,1,6.025403146377438,Menos de 1 Año,Sí
POS1380,MFS,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-11-23,JF060600,2020-01-23,2,34.5,1035,Femenino,CHIHUAHUA,Mexican,21,10+ Years,Solter,1,6.025403146377438,10+ Años,Sí
POS1921,MFS,S5,Direct,32575,Vol Insatisfacción personal,DO,2022-11-23,JS011500,2020-03-12,2,32.86666666666665,986,Femenino,COAHUILA,Mexican,45,8-9 Years,Solter,3,6.025403146377438,7-9 Años,Sí
POS1657,TEF,S6,Exempt,32574,Vol Transferencia entre planta,E3,2022-11-25,ADMINIST,2020-09-10,2,26.866666666666667,806,Masculino,CHIHUAHUA,Mexican,25,,Solter,0,4.268086649052308,Menos de 1 Año,Sí
POS1323,VS5,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-11-23,JT012324,2020-10-15,2,25.633333333333326,769,Femenino,OAXACA,Mexican,25,9-10 Years,Casad,1,6.025403146377438,10+ Años,Sí
POS538,VS9-ABS,S5,Direct,32599,Vol No regreso   no dio razón,DO,2022-11-21,JT031800,2022-09-29,0,1.7666666666666666,53,Femenino,VERACRUZ,Mexican,28,,Casad,2,13.59346846802786,Menos de 1 Año,No
POS1323,VS1,S5,Direct,32575,Vol Transferencia entre planta,DO,2022-11-25,JF010600,2017-03-16,5,69.33333333333331,2080,Femenino,CHIHUAHUA,Mexican,24,,U-Libr,1,6.025403146377438,Menos de 1 Año,Sí
POS1323,VS4,S5,Direct,32215,Imp.Tra Jubilación,DO,2022-11-25,JF010600,1994-01-04,28,351.73333333333335,10552,Masculino,CHIHUAHUA,Mexican,64,10+ Years,Casad,3,18.630424750079985,10+ Años,Sí
POS1230,VS7,S5,Direct,32180,Vol Otro empleo,DNO,2022-11-23,JT012324,2014-06-04,8,103.13333333333333,3094,Masculino,CHIHUAHUA,Mexican,37,10+ Years,Casad,3,18.539114506706543,10+ Años,Sí
POS1921,MFS,S5,Direct,32599,Vol Insatisfacción personal,DO,2022-11-23,JF010600,2014-12-03,8,97.06666666666666,2912,Femenino,CHIHUAHUA,Mexican,26,10+ Years,Solter,1,13.59346846802786,10+ Años,Sí
POS538,VS7,S5,Direct,32599,Vol Prob personales y fam.,DO,2022-11-23,JF060600,2016-09-07,6,75.6,2268,Femenino,VERACRUZ,Mexican,42,5-6 Years,Casad,2,13.59346846802786,4-6 Años,Sí
POS1323,VS7,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-11-29,JT012324,2018-05-03,4,55.7,1671,Femenino,CHIAPAS,Mexican,27,3-4 Years,Casad,1,6.025403146377438,4-6 Años,Sí
POS347,LOG,S5,Direct,32750,Vol Otro empleo,DNO,2022-11-29,JF050600,2018-06-14,4,54.3,1629,Masculino,CHIHUAHUA,Mexican,28,10+ Years,Casad,1,75.52532182002187,10+ Años,Sí
POS2003,VS1,S5,Direct,32599,Vol Otro empleo,DO,2022-11-29,JF050600,2018-12-13,4,48.23333333333334,1447,Masculino,CHIHUAHUA,Mexican,23,,Solter,0,13.59346846802786,Menos de 1 Año,Sí
POS454,TEF,S5,Direct,32389,Vol Transferencia entre planta,DNO,2022-12-02,ADMINIST,2018-12-20,4,48.1,1443,Masculino,DURANGO,Mexican,27,3-4 Years,Solter,0,31.108730589600686,4-6 Años,Sí
POS347,LOG,S5,Direct,32500,Vol Otro empleo,DNO,2022-11-29,JS011500,2019-03-14,3,45.2,1356,Masculino,CHIHUAHUA,Mexican,22,8-9 Years,U-Libr,1,11.616135671000698,7-9 Años,No
POS2456,VS9-ABS,S5,Direct,32510,Vol Prob personales y fam.,DNO,2022-11-29,JF010600,2019-04-25,3,43.8,1314,Femenino,CHIHUAHUA,Mexican,32,10+ Years,Casad,1,9.80866561329665,10+ Años,No
POS1230,TEF,S5,Direct,32408,Vol Transferencia entre planta,DNO,2022-12-02,ADMINIST,2020-09-10,2,27.1,813,Femenino,CHIHUAHUA,Mexican,24,2-3 Years,Solter,0,9.074712948912278,1-3 Años,Sí
POS1323,VS4,S5,Direct,32599,Vol Estudios,DO,2022-11-29,JF010600,2020-11-19,2,24.666666666666668,740,Masculino,CHIHUAHUA,Mexican,20,10+ Years,Solter,0,13.59346846802786,10+ Años,Sí
POS1380,MFS,S5,Direct,32695,Vol Insatisfacción personal,DO,2022-11-29,JF060600,2021-02-11,1,21.866666666666667,656,Femenino,COAHUILA,Mexican,22,,Solter,0,14.766084763351962,Menos de 1 Año,No
POS1380,MFS,S5,Direct,32574,Vol No regreso   no dio razón,DO,2022-11-28,JT031800,2022-09-22,0,2.233333333333334,67,Masculino,CHIHUAHUA,Mexican,22,,Solter,0,4.268086649052308,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32690,Vol No regreso   no dio razón,DO,2022-11-28,JT031800,2022-10-03,0,1.8666666666666667,56,Femenino,OAXACA,Mexican,23,,U-Libr,0,5.169751139513358,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32600,Vol No regreso   no dio razón,DO,2022-11-28,JT031800,2022-11-03,0,0.8333333333333335,25,Femenino,CHIHUAHUA,Mexican,31,,Solter,4,18.460211302745325,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32600,Vol No regreso   no dio razón,DO,2022-11-28,JF060600,2022-11-03,0,0.8333333333333335,25,Femenino,CHIHUAHUA,Mexican,40,,Solter,1,18.460211302745325,Menos de 1 Año,No
POS1323,VS5,S5,Direct,32590,Imp.Tra LFT y Reglamento Int.,DO,2022-12-01,JS011500,2016-12-21,6,72.36666666666666,2171,Masculino,CHIHUAHUA,Mexican,26,10+ Years,Solter,0,7.6167347145514395,10+ Años,Sí
POS347,LOG,S5,Direct,32594,Vol Otro empleo,DNO,2022-11-29,JT012324,2017-06-29,5,65.96666666666668,1979,Masculino,VERACRUZ,Mexican,27,10+ Years,Casad,1,4.4579873551447315,10+ Años,Sí
POS343,MFS,S6,Exempt,32575,Imp.Tra Jubilación,E3,2022-12-02,JS011500,1999-04-15,23,287.73333333333335,8632,Masculino,OAXACA,Mexican,55,,Casad,2,6.025403146377438,Menos de 1 Año,No
POS1323,VS1,S5,Direct,32060,Imp.Tra Jubilación,DO,2022-12-02,JT012324,2009-08-18,13,161.8,4854,Femenino,CHIHUAHUA,Mexican,60,10+ Years,Casad,1,14.273638758813377,10+ Años,Sí
POS2062,VS9-ABS,S6,Exempt,32599,Vol Transferencia entre planta,E3,2022-12-02,JF010600,2012-02-16,10,131.4,3942,Masculino,CD JUAREZ CHIH,Mexican,40,10+ Years,Casad,2,13.59346846802786,10+ Años,Sí
POS1359,DBE,S6,Exempt,32617,Vol Otro empleo,E4,2022-11-18,ADMINIST,2017-04-06,5,68.4,2052,Femenino,CHIHUAHUA,Mexican,36,,Solter,2,10.166025796228546,Menos de 1 Año,Sí
POS538,VS1,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-11-11,JF060600,2020-12-22,5,22.96666666666666,689,Femenino,CHIHUAHUA,Mexican,32,,Casad,1,6.025403146377438,Menos de 1 Año,Sí
POS538,VS9-ABS,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-11-11,JF060600,2022-09-08,5,2.1333333333333337,64,Femenino,COAHUILA,Mexican,23,,Solter,1,6.025403146377438,Menos de 1 Año,Sí
POS538,VS1,S5,Direct,32599,Vol Prob personales y fam.,DO,2022-12-06,JF060600,2018-08-30,6,51.966666666666654,1559,Femenino,CHIHUAHUA,Mexican,23,,Solter,0,13.59346846802786,Menos de 1 Año,Sí
POS2456,MFS,S5,Direct,32575,Vol Otro empleo,DNO,2022-12-06,ADMINIST,2019-01-24,7,47.066666666666656,1412,Masculino,CHIHUAHUA,Mexican,26,,Solter,0,6.025403146377438,Menos de 1 Año,Sí
POS1323,VS4,S5,Direct,32575,Vol Otro empleo,DO,2022-12-06,JF010600,2019-02-21,8,46.13333333333333,1384,Femenino,DURANGO,Mexican,25,10+ Years,Solter,0,6.025403146377438,10+ Años,No
POS1323,VS1-HOUS,S5,Direct,32590,Vol Transferencia entre planta,DO,2022-12-09,JF010600,2020-11-24,9,24.833333333333325,745,Femenino,CHIHUAHUA,Mexican,22,,Solter,0,7.6167347145514395,Menos de 1 Año,No
POS1921,MFS,S5,Direct,32590,Vol No regreso   no dio razón,DO,2022-12-05,JS011500,2022-07-28,0,4.333333333333334,130,Masculino,COAHUILA,Mexican,24,8-9 Years,Solter,0,7.6167347145514395,7-9 Años,No
POS1323,VS9-ABS,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-12-06,JF010600,2022-08-11,11,3.9,117,Femenino,COAHUILA,Mexican,48,10+ Years,Sep,2,6.025403146377438,10+ Años,No
POS538,VS9-ABS,S5,Direct,32598,Vol No regreso   no dio razón,DO,2022-12-05,JT031800,2022-09-29,0,2.233333333333334,67,Masculino,CHIHUAHUA,Mexican,45,,Casad,2,14.816703036317268,Menos de 1 Año,No
POS2939,VS7,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-12-06,JS011500,2022-10-10,13,1.9000000000000001,57,Masculino,OAXACA,Mexican,20,8-9 Years,U-Libr,1,6.025403146377438,7-9 Años,Sí
POS2939,VS7,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-05,JS011500,2022-10-20,0,1.5333333333333334,46,Femenino,NUEVO LEON,Mexican,46,8-9 Years,Sep,5,6.025403146377438,7-9 Años,Sí
POS1661,MFS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-05,JF010600,2022-10-20,0,1.5333333333333334,46,Femenino,CHIHUAHUA,Mexican,18,,Solter,0,6.025403146377438,Menos de 1 Año,Sí
POS538,VS5,S5,Direct,32599,Vol No regreso   no dio razón,DO,2022-12-05,JT031800,2022-10-27,0,1.3,39,Femenino,CHIHUAHUA,Mexican,24,,Solter,1,13.59346846802786,Menos de 1 Año,Sí
POS1380,MFS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-05,JT031800,2022-10-27,0,1.3,39,Femenino,CHIHUAHUA,Mexican,35,,Casad,4,6.025403146377438,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-05,JT031800,2022-11-03,0,1.0666666666666667,32,Femenino,CHIHUAHUA,Mexican,19,,U-Libr,1,6.025403146377438,Menos de 1 Año,Sí
POS2939,VS9-ABS,S5,Direct,32599,Vol Insatisfacción personal,DO,2022-12-06,JF010600,2022-11-03,19,1.1,33,Femenino,VERACRUZ,Mexican,32,10+ Years,Solter,4,13.59346846802786,10+ Años,Sí
POS538,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-05,JT031800,2022-11-10,0,0.8333333333333335,25,Femenino,CHIHUAHUA,Mexican,25,,Solter,0,6.025403146377438,Menos de 1 Año,Sí
POS2003,VS5,S5,Direct,32575,Vol Insatisfacción personal,DO,2022-12-06,JS011500,2017-01-18,21,71.6,2148,Masculino,TABASCO,Mexican,44,10+ Years,U-Libr,3,6.025403146377438,10+ Años,Sí
POS1323,VS1,S5,Direct,32150,Imp.Tra Jubilación,DO,2022-12-09,JT012324,2009-09-01,22,161.56666666666663,4847,Femenino,CHIHUAHUA,Mexican,59,10+ Years,Casad,3,20.716003241103618,10+ Años,No
POS1230,VS4,S5,Direct,32668,Imp.Tra Jubilación,DNO,2022-12-09,JF010600,2004-06-07,23,225.3,6759,Masculino,CHIHUAHUA,Mexican,55,10+ Years,Casad,1,4.542514330484239,10+ Años,Sí
POS347,LOG,S5,Direct,32696,Vol No regreso   no dio razón,DNO,2022-12-05,JS011500,2013-07-15,24,114.33333333333331,3430,Masculino,GUERRERO,Mexican,34,10+ Years,Solter,0,13.940636066402496,10+ Años,Sí
POS538,VS9-ABS,S5,Direct,32650,Imp.Tra Ausentismos continuos,DO,2022-12-05,JF060600,2017-09-14,25,63.6,1908,Femenino,CHIHUAHUA,Mexican,27,,Solter,2,11.967789599584812,Menos de 1 Año,Sí
POS1376,MFS,S5,Direct,32590,Vol Otro empleo,DNO,2022-12-06,JF050600,2013-10-30,26,110.8,3324,Femenino,COAHUILA,Mexican,32,,Solter,1,7.6167347145514395,Menos de 1 Año,No
POS1323,VS7,S5,Direct,32575,Vol Otro empleo,DO,2022-12-06,JS011500,2015-04-29,27,92.6,2778,Femenino,CHIHUAHUA,Mexican,26,10+ Years,Solter,1,6.025403146377438,10+ Años,Sí
POS1783,TEF,S6,Exempt,32605,Vol Otro empleo,E4,2022-12-16,ADMINIST,2022-05-26,0,6.8,204,Masculino,CDMX,Mexican,33,,Solter,1,18.245312095157416,Menos de 1 Año,Sí
POS2446,VS4,S6,Exempt,32543,Vol Otro empleo,E4,2022-12-13,ADMINIST,2012-07-23,10,126.5,3795,Masculino,VERACRUZ,Mexican,37,,Casad,2,5.547035154748849,Menos de 1 Año,Sí
POS2062,VS1,S6,Exempt,32423,Vol Otro empleo,E3,2022-12-13,ADMINIST,2022-02-17,0,9.96666666666667,299,Masculino,CHIHUAHUA,Mexican,23,,Solter,0,10.154399502176675,Menos de 1 Año,Sí
POS1323,VS5,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-12-13,JF010600,2019-10-03,3,38.9,1167,Femenino,OAXACA,Mexican,21,2-3 Years,Solter,0,6.025403146377438,1-3 Años,Sí
POS1323,VS9-ABS,S5,Direct,32599,Vol Prob personales y fam.,DO,2022-12-13,JF010600,2020-03-05,2,33.76666666666665,1013,Femenino,CHIHUAHUA,Mexican,27,10+ Years,Solter,0,13.59346846802786,10+ Años,No
POS538,VS7,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-12,JT031800,2022-07-21,0,4.8,144,Femenino,CHIHUAHUA,Mexican,22,,U-Libr,0,6.025403146377438,Menos de 1 Año,No
POS1380,MFS,S5,Direct,32599,Vol No regreso   no dio razón,DO,2022-12-12,JT031800,2022-09-22,0,2.7,81,Femenino,ESTADO DE MEXICO,Mexican,30,,Solter,1,13.59346846802786,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-12,JT031800,2022-11-03,0,1.3,39,Femenino,OAXACA,Mexican,23,,Solter,1,6.025403146377438,Menos de 1 Año,No
POS538,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-12,JT031800,2022-11-03,0,1.3,39,Masculino,CHIHUAHUA,Mexican,22,,U-Libr,1,6.025403146377438,Menos de 1 Año,Sí
POS1661,MFS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-12,JT012324,2022-11-17,0,0.8333333333333335,25,Masculino,CAMPECHE,Mexican,25,10+ Years,U-Libr,0,6.025403146377438,10+ Años,Sí
POS538,VS9-ABS,S5,Direct,32575,Vol No regreso   no dio razón,DO,2022-12-12,JT031800,2022-11-17,0,0.8333333333333335,25,Femenino,CHIHUAHUA,Mexican,27,,U-Libr,2,6.025403146377438,Menos de 1 Año,Sí
POS1323,VS9-ABS,S5,Direct,32590,Vol Otro empleo,DO,2022-12-13,JF010600,2017-10-05,5,63.16666666666665,1895,Masculino,CHIHUAHUA,Mexican,25,10+ Years,Solter,0,7.6167347145514395,10+ Años,No
POS1323,VS9-ABS,S5,Direct,32575,Vol Razones médicas,DO,2022-12-13,JT012324,2008-07-21,14,175.26666666666665,5258,Femenino,CHIHUAHUA,Mexican,49,10+ Years,Casad,3,6.025403146377438,10+ Años,Sí
POS1230,VS5,S5,Direct,32575,Vol Cambio de domicilio,DNO,2022-12-13,JF010600,2013-10-02,9,111.96666666666668,3359,Masculino,VERACRUZ,Mexican,31,10+ Years,Casad,0,6.025403146377438,10+ Años,No
POS2003,TEF,S5,Direct,32696,Imp.Pat Pensionado IMSS,DNO,2022-12-16,ADMINIST,2013-10-23,9,111.36666666666666,3341,Masculino,CHIHUAHUA,Mexican,54,10+ Years,U-Libr,2,13.940636066402496,10+ Años,Sí
POS2003,VS5,S5,Direct,32696,Vol Insatisfacción personal,DO,2022-12-13,JF010600,2015-03-09,7,94.53333333333332,2836,Femenino,CHIHUAHUA,Mexican,29,10+ Years,Solter,0,13.940636066402496,10+ Años,No
POS1230,VS4,S5,Direct,32573,Vol Cambio de domicilio,DNO,2022-12-13,JS011500,2015-11-11,7,86.3,2589,Masculino,GUANAJUATO,Mexican,30,6-7 Years,Casad,0,3.2680676311965646,7-9 Años,Sí
POS1323,VS7,S5,Direct,32576,Imp.Tra Jubilación,DO,2022-12-13,JF010600,2016-05-04,6,80.46666666666668,2414,Femenino,COAHUILA,Mexican,60,,Sep,3,6.376805488828198,Menos de 1 Año,No
POS1230,VS5,S5,Direct,32583,Vol Otro empleo,DNO,2022-12-20,JF050600,2018-02-01,4,59.43333333333333,1783,Masculino,PUEBLA,Mexican,23,,Solter,0,9.366780562752464,Menos de 1 Año,No
POS1323,VS9-ABS,S5,Direct,32575,Vol Prob personales y fam.,DO,2022-12-20,JS011500,2018-03-08,4,58.26666666666665,1748,Femenino,COAHUILA,Mexican,40,10+ Years,U-Libr,2,6.025403146377438,10+ Años,Sí
POS538,VS9-ABS,S5,Direct,32598,Vol Prob personales y fam.,DO,2022-12-20,JF060600,2019-07-25,3,41.466666666666654,1244,Femenino,DURANGO,Mexican,45,,U-Libr,1,14.816703036317268,Menos de 1 Año,No
POS1559,MFS,S5,Direct,32599,Vol Otro empleo,DNO,2022-12-20,JT021800,2019-09-17,3,39.66666666666665,1190,Femenino,CHIHUAHUA,Mexican,24,,Solter,0,13.59346846802786,Menos de 1 Año,Sí
POS1323,VS5,S5,Direct,32570,Vol No regreso   no dio razón,DO,2022-12-22,JF010600,2019-09-17,3,39.73333333333334,1192,Femenino,CHIHUAHUA,Mexican,47,,Sep,2,,Menos de 1 Año,Sí
POS1323,VS1,S5,Direct,32575,Vol Cambio de domicilio,DO,2022-12-20,JF010600,2019-09-24,3,39.43333333333333,1183,Femenino,CHIHUAHUA,Mexican,21,10+ Years,Solter,0,6.025403146377438,10+ Años,No
