POSICIÓN,AREA,Á.LIQ.,GRUPO DE PERSONAL,CODIGO POSTAL,MOTIVO DE LA RENUNCIA,BANDA,BAJA,REGLAPHT,ALTA,AÑOS,MESES,ANTIGÜEDAD,SEXO,LUGAR DE NACIMIENTO,NACIONALIDAD,EDAD,¿CUANTO TIEMPO TIENE VIVIENDO EN CD. JUAREZ?,ESTADO CIVIL,HIJOS,Distancia,TIEMPO VIVIENDO EN CD JUAREZ - CATEGORIA,TIENE HIJOS,TIPO DE RENUNCIA,Latitud,Longitud
POS538,VS9-ABS,S5,Direct,32576,NO REGRESO   NO DIO RAZÓN,DO,2022-10-17,JF060600,2022-09-08,0,1.3,39,F,OAXACA,Mexican,34,,Casad,4,6376.805488828199,Menos de 1 Año,Sí,VOLUNTARIA,31.61711429,-106.3917643
POS1380,MFS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2022-10-19,JT031800,2022-09-14,0,1.1666666666666667,35,M,COAHUILA,Mexican,30,,U-Libr,2,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS9-ABS,S5,Direct,32575,RAZONES MÉDICAS,DO,2022-10-19,JT031800,2022-09-14,0,1.1666666666666667,35,F,COAHUILA,Mexican,42,10+ Years,Sep,2,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1380,MFS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-10-19,JT031800,2022-09-14,0,1.1666666666666667,35,F,DURANGO,Mexican,22,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS1-HOUS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2022-10-19,JT031800,2022-09-22,0,0.9,27,F,DURANGO,Mexican,37,,U-Libr,2,13593.46846802786,Menos de 1 Año,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32695,NO REGRESO   NO DIO RAZÓN,DO,2022-10-20,JF010600,2022-10-03,0,0.5666666666666667,17,F,JALISCO,Mexican,48,,Casad,0,14766.084763351962,Menos de 1 Año,Sí,VOLUNTARIA,31.568878,-106.461794
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-10-17,JS011500,2022-10-03,0,0.4666666666666668,14,F,CHIHUAHUA,Mexican,25,10+ Years,Casad,0,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS2456,MFS,S5,Direct,32599,TRA LFT Y REGLAMENTO INT ,DNO,2022-10-20,JF010600,2017-08-03,5,63.466666666666654,1904,F,CHIHUAHUA,Mexican,23,10+ Years,Soltero,0,13593.46846802786,10+ Años,No,DESPIDO,31.55363333,-106.4151273
POS538,VS7,S5,Direct,32599,PROB PERSONALES Y FAM ,DO,2022-10-19,JT031800,2017-08-03,5,63.43333333333333,1903,F,VERACRUZ,Mexican,28,10+ Years,U-Libr,2,13593.46846802786,10+ Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS1667,VS9-ABS,S6,Managers,32448,TRANSFERENCIA ENTRE PLANTA,SL1,2022-10-21,ADMINIST,2014-10-27,8,97.2,2916,M,DURANGO,Mexican,54,,Casad,1,,Menos de 1 Año,Sí,VOLUNTARIA,,
POS1745,MFS,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DNO,2022-10-21,ADMINIST,2015-01-14,7,94.56666666666666,2837,M,CHIHUAHUA,Mexican,31,7-8 Years,Casad,0,13593.46846802786,7-9 Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2622,VS7,S6,Exempt,32696,CAMBIO DE DOMICILIO,E4,2022-10-21,ADMINIST,2016-04-20,6,79.16666666666667,2375,F,CHIHUAHUA,Mexican,29,,Casad,0,13940.636066402494,Menos de 1 Año,No,VOLUNTARIA,31.58021875,-106.46245
POS538,VS9-ABS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2022-10-19,JT031800,2016-10-12,6,73.26666666666668,2198,F,CHIHUAHUA,Mexican,32,,Soltero,1,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS343,VS4,S6,Exempt,32573,OTRO EMPLEO,E3,2022-10-28,ADMINIST,2015-10-28,7,85.23333333333332,2557,F,CHIHUAHUA,Mexican,30,,Casad,1,3268.0676311965644,Menos de 1 Año,Sí,VOLUNTARIA,31.64207,-106.37589
POS1323,VS5,S5,Direct,32600,INSATISFACCIÓN PERSONAL,DO,2022-10-25,JF010600,2021-01-19,1,21.46666666666666,644,M,CHIHUAHUA,Mexican,25,,Soltero,0,18460.21130274533,Menos de 1 Año,Sí,VOLUNTARIA,31.5523,-106.49715
POS538,VS1-HOUS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-10-24,JF060600,2022-09-14,0,1.3333333333333333,40,M,CHIHUAHUA,Mexican,19,,Soltero,1,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS5,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-10-24,JS011500,2022-09-14,0,1.3333333333333333,40,F,CHIHUAHUA,Mexican,31,10+ Years,Casad,3,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-10-24,JF010600,2022-09-22,0,1.0666666666666669,32,M,COAHUILA,Mexican,38,,Casad,4,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32574,NO REGRESO   NO DIO RAZÓN,DO,2022-10-27,JT012324,2022-09-29,0,0.9333333333333332,28,F,CHIHUAHUA,Mexican,26,10+ Years,Soltero,1,4268.086649052309,10+ Años,Sí,VOLUNTARIA,31.6384,-106.3865
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-10-24,JF010600,2022-10-03,0,0.7000000000000001,21,M,VERACRUZ,Mexican,26,,Soltero,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS1-HOUS,S5,Direct,32546,NO REGRESO   NO DIO RAZÓN,DO,2022-10-20,JS011500,2022-10-06,0,0.4666666666666668,14,F,SAN LUIS POTOSI,Mexican,39,10+ Years,Casad,3,4239.045606125978,10+ Años,Sí,VOLUNTARIA,31.6963,-106.3771
POS2939,VS9-ABS,S5,Direct,32690,NO REGRESO   NO DIO RAZÓN,DO,2022-10-27,JT012324,2022-10-11,0,0.5333333333333333,16,M,CAMPECHE,Mexican,34,10+ Years,Sep,3,5169.751139513358,10+ Años,Sí,VOLUNTARIA,31.6622,-106.4074667
POS2939,VS4,S5,Direct,32600,TRANSFERENCIA ENTRE PLANTA,DO,2022-10-24,JS011500,2022-10-13,0,0.3666666666666667,11,F,CHIHUAHUA,Mexican,20,10+ Years,U-Libr,0,18460.21130274533,10+ Años,Sí,VOLUNTARIA,31.5523,-106.49715
POS1323,VS5,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2022-10-28,JF010600,2018-01-11,4,58.36666666666665,1751,F,CHIHUAHUA,Mexican,26,,U-Libr,2,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1380,MFS,S5,Direct,32575,OTRO EMPLEO,DO,2022-10-25,JF060600,2016-12-21,6,71.13333333333333,2134,F,CHIHUAHUA,Mexican,27,10+ Years,Soltero,0,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32575,TRA JUBILACIÓN,DNO,2022-10-21,JF010600,1994-05-04,28,346.5666666666667,10397,M,CHIHUAHUA,Mexican,55,,U-Libr,6,6025.403146377439,Menos de 1 Año,No,DESPIDO,31.61535,-106.3810634
POS1323,VS4,S5,Direct,32170,TRA JUBILACIÓN,DO,2022-10-28,JF010600,1995-08-28,27,330.7666666666667,9923,F,CHIHUAHUA,Mexican,57,,Casad,4,19344.122420801574,Menos de 1 Año,Sí,DESPIDO,31.5932,-106.5393
POS1230,VS5,S5,Direct,32425,TRANSFERENCIA ENTRE PLANTA,DNO,2022-10-28,JF010600,2009-09-07,13,159.96666666666664,4799,M,CHIHUAHUA,Mexican,31,,Soltero,1,14937.596259270164,Menos de 1 Año,Sí,VOLUNTARIA,31.5922,-106.48615
POS2803,VS7,S5,Direct,32695,OTRO EMPLEO,DNO,2022-10-25,JF010600,2013-11-06,9,109.16666666666669,3275,M,CHIHUAHUA,Mexican,37,,Casad,3,14766.084763351962,Menos de 1 Año,Sí,VOLUNTARIA,31.568878,-106.461794
POS1230,TEF,S5,Direct,32583,OTRO EMPLEO,DNO,2022-10-25,ADMINIST,2015-12-09,7,83.73333333333332,2512,M,CHIHUAHUA,Mexican,26,10+ Years,Soltero,0,9366.780562752461,10+ Años,Sí,VOLUNTARIA,31.60454,-106.42302
POS2939,VS9-ABS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-10-04,JS011500,2022-09-22,0,0.4,12,F,CHIHUAHUA,Mexican,47,10+ Years,U-Libr,2,6025.403146377439,10+ Años,No,VOLUNTARIA,31.61535,-106.3810634
POS1559,MFS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DNO,2022-11-04,ADMINIST,2019-09-12,3,38.3,1149,M,CHIHUAHUA,Mexican,24,10+ Years,Casad,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS9-ABS,S5,Direct,32500,TRA AUSENTISMOS CONTINUOS,DO,2022-11-02,JS011500,2020-11-26,2,23.533333333333324,706,F,GUANAJUATO,Mexican,33,10+ Years,Soltero,3,11616.135671000697,10+ Años,Sí,DESPIDO,31.6284,-106.4681333
POS1323,VS1,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-04,JT012324,2021-01-19,1,21.8,654,F,OAXACA,Mexican,35,10+ Years,U-Libr,3,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2858,QMM,S6,Exempt,32590,OTRO EMPLEO,E3,2022-11-04,ADMINIST,2021-10-14,1,12.86666666666667,386,M,CHIHUAHUA,Mexican,24,,U-Libr,2,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS538,VS9-ABS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-11-02,JT031800,2022-08-25,0,2.3,69,F,CHIHUAHUA,Mexican,34,,Soltero,3,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS5,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-02,JT031800,2022-09-01,0,2.066666666666667,62,F,VERACRUZ,Mexican,29,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,DESPIDO,31.61535,-106.3810634
POS2939,VS1,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-02,JF010600,2022-09-01,0,2.066666666666667,62,M,CHIHUAHUA,Mexican,35,,Soltero,2,6025.403146377439,Menos de 1 Año,No,DESPIDO,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32575,OTRO EMPLEO,DO,2022-11-02,JT031800,2022-09-01,0,2.066666666666667,62,F,OAXACA,Mexican,25,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-02,JT031800,2022-09-14,0,1.6333333333333333,49,M,CHIHUAHUA,Mexican,21,,Soltero,0,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1380,MFS,S5,Direct,32583,NO REGRESO   NO DIO RAZÓN,DO,2022-11-02,JT031800,2022-09-22,0,1.3666666666666667,41,F,CHIHUAHUA,Mexican,25,10+ Years,Soltero,1,9366.780562752461,10+ Años,No,VOLUNTARIA,31.60454,-106.42302
POS538,VS9-ABS,S5,Direct,32576,NO REGRESO   NO DIO RAZÓN,DO,2022-11-02,JT031800,2022-09-22,0,1.3666666666666667,41,F,PUEBLA,Mexican,28,,Soltero,3,6376.805488828199,Menos de 1 Año,Sí,VOLUNTARIA,31.61711429,-106.3917643
POS2939,VS9-ABS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2022-11-02,JS011500,2022-10-03,0,1.0,30,M,VERACRUZ,Mexican,35,10+ Years,Casad,2,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-02,JT031800,2022-10-03,0,1.0,30,F,VERACRUZ,Mexican,25,,Soltero,2,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-02,JT012324,2022-10-13,0,0.6666666666666666,20,F,COAHUILA,Mexican,26,5-6 Years,Casad,2,6025.403146377439,4-6 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS4,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-02,JS011500,2022-10-13,0,0.6666666666666666,20,M,QUINTANA ROO,Mexican,41,10+ Years,Casad,1,6025.403146377439,10+ Años,Sí,DESPIDO,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-03,JS011500,2022-10-27,0,0.2333333333333333,7,M,VERACRUZ,Mexican,41,10+ Years,Casad,2,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32674,TRA AUSENTISMOS CONTINUOS,DO,2022-11-04,JS011500,2022-07-21,0,3.533333333333333,106,M,CHIHUAHUA,Mexican,24,10+ Years,Soltero,0,12782.753425564333,10+ Años,Sí,DESPIDO,31.60151,-106.466155
POS2456,MFS,S5,Direct,32575,OTRO EMPLEO,DNO,2022-11-02,ADMINIST,2017-01-25,5,70.23333333333332,2107,F,VERACRUZ,Mexican,27,5-6 Years,Soltero,0,6025.403146377439,4-6 Años,No,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32580,OTRO EMPLEO,DNO,2022-11-02,JF050600,2017-06-29,5,65.06666666666666,1952,M,CHIHUAHUA,Mexican,34,,U-Libr,2,7706.894327778476,Menos de 1 Año,No,VOLUNTARIA,31.6134,-106.408575
POS1230,VS9-ABS,S5,Direct,32696,TRANSFERENCIA ENTRE PLANTA,DNO,2022-11-04,JF010600,1999-01-04,23,290.16666666666674,8705,M,CHIHUAHUA,Mexican,45,,Casad,2,13940.636066402494,Menos de 1 Año,Sí,VOLUNTARIA,31.58021875,-106.46245
POS2076,HRL,S6,Exempt,32540,OTRO EMPLEO,E3,2022-11-11,ADMINIST,2018-11-26,4,48.2,1446,F,CHIHUAHUA,Mexican,27,,Soltero,0,2694.2229076486906,Menos de 1 Año,Sí,VOLUNTARIA,31.6829,-106.371
POS1921,MFS,S5,Direct,32696,NO REGRESO   NO DIO RAZÓN,DO,2022-11-08,JF010600,2019-10-24,3,37.03333333333333,1111,M,CHIHUAHUA,Mexican,21,,Soltero,0,13940.636066402494,Menos de 1 Año,No,VOLUNTARIA,31.58021875,-106.46245
POS538,VS9-ABS,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-08,JF060600,2021-01-12,1,22.166666666666668,665,M,DURANGO,Mexican,26,,Soltero,0,6025.403146377439,Menos de 1 Año,No,DESPIDO,31.61535,-106.3810634
POS2939,VS7,S5,Direct,32599,TRA LFT Y REGLAMENTO INT ,DO,2022-11-08,JS011500,2022-08-18,0,2.733333333333334,82,F,GUERRERO,Mexican,39,5-6 Years,Soltero,4,13593.46846802786,4-6 Años,No,DESPIDO,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32696,ESTUDIOS,DO,2022-11-08,JF010600,2022-09-08,0,2.033333333333333,61,F,CHIHUAHUA,Mexican,23,10+ Years,Soltero,0,13940.636066402494,10+ Años,Sí,VOLUNTARIA,31.58021875,-106.46245
POS2939,VS1,S5,Direct,32590,NO REGRESO   NO DIO RAZÓN,DO,2022-11-09,JS011500,2022-09-22,0,1.6,48,F,CHIHUAHUA,Mexican,31,5-6 Years,Casad,1,7616.7347145514395,4-6 Años,No,VOLUNTARIA,31.60245833,-106.3884333
POS1661,MFS,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-08,JS011500,2022-10-06,0,1.1,33,F,CDMX,Mexican,48,6-7 Years,Casad,2,6025.403146377439,7-9 Años,Sí,DESPIDO,31.61535,-106.3810634
POS1661,MFS,S5,Direct,32599,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-08,JS011500,2022-10-27,0,0.4,12,F,CHIHUAHUA,Mexican,25,6-7 Years,U-Libr,1,13593.46846802786,7-9 Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,M,CHIAPAS,Mexican,24,8-9 Years,U-Libr,1,6025.403146377439,7-9 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS1,S5,Direct,32574,NO REGRESO   NO DIO RAZÓN,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,M,CHIHUAHUA,Mexican,39,10+ Years,Casad,2,4268.086649052309,10+ Años,Sí,VOLUNTARIA,31.6384,-106.3865
POS2939,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-11,JS011500,2022-10-27,0,0.5,15,M,OAXACA,Mexican,29,10+ Years,U-Libr,2,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1376,VS7,S5,Direct,32590,TRANSFERENCIA ENTRE PLANTA,DNO,2022-11-11,ADMINIST,2013-10-30,9,109.96666666666668,3299,M,DURANGO,Mexican,34,,U-Libr,1,7616.7347145514395,Menos de 1 Año,Sí,VOLUNTARIA,31.60245833,-106.3884333
POS1230,VS1,S5,Direct,32600,OTRO EMPLEO,DNO,2022-11-08,JF010600,2014-10-22,8,97.96666666666668,2939,M,DURANGO,Mexican,32,8-9 Years,Soltero,0,18460.21130274533,7-9 Años,Sí,VOLUNTARIA,31.5523,-106.49715
POS2802,TEF,S5,Direct,32600,ESTUDIOS,DNO,2022-11-18,JF010600,2018-10-18,4,49.73333333333334,1492,F,VERACRUZ,Mexican,22,10+ Years,Soltero,0,18460.21130274533,10+ Años,No,VOLUNTARIA,31.5523,-106.49715
POS1323,VS5,S5,Direct,32696,TRA AUSENTISMOS CONTINUOS,DO,2022-11-14,JF010600,2019-06-27,3,41.2,1236,F,CHIHUAHUA,Mexican,25,,Soltero,0,13940.636066402494,Menos de 1 Año,No,DESPIDO,31.58021875,-106.46245
POS1323,VS7,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-14,JF010600,2020-10-01,2,25.8,774,M,CHIHUAHUA,Mexican,30,,U-Libr,1,6025.403146377439,Menos de 1 Año,No,DESPIDO,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-18,JF010600,2021-01-26,1,22.033333333333324,661,F,CHIHUAHUA,Mexican,23,,Soltero,0,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1559,MFS,S5,Direct,32690,TRANSFERENCIA ENTRE PLANTA,DNO,2022-11-18,JF010600,2021-10-14,1,13.333333333333334,400,M,CHIHUAHUA,Mexican,28,,Soltero,0,5169.751139513358,Menos de 1 Año,No,VOLUNTARIA,31.6622,-106.4074667
POS60,TEF,S6,Exempt,32590,OTRO EMPLEO,E4,2022-11-18,ADMINIST,2021-11-11,1,12.4,372,M,CHIHUAHUA,Mexican,30,,Soltero,0,7616.7347145514395,Menos de 1 Año,No,VOLUNTARIA,31.60245833,-106.3884333
POS1323,VS7,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-18,JF010600,2022-08-04,0,3.533333333333333,106,M,NUEVO LEON,Mexican,25,,Soltero,1,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-18,JT031800,2022-09-01,0,2.6,78,F,CHIHUAHUA,Mexican,23,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2939,VS9-ABS,S5,Direct,27000,NO REGRESO   NO DIO RAZÓN,DO,2022-11-18,JT012324,2022-09-29,0,1.6666666666666667,50,M,CHIHUAHUA,Mexican,24,10+ Years,Soltero,0,737350.801614168,10+ Años,Sí,VOLUNTARIA,25.549,-103.3806
POS2939,VS9-ABS,S5,Direct,32599,CAMBIO DE DOMICILIO,DO,2022-11-18,JF010600,2022-10-03,0,1.5333333333333334,46,M,DURANGO,Mexican,24,2-3 Years,Soltero,0,13593.46846802786,1-3 Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS2939,VS9-ABS,S5,Direct,32695,NO REGRESO   NO DIO RAZÓN,DO,2022-11-18,JT012324,2022-10-11,0,1.2666666666666666,38,F,CHIHUAHUA,Mexican,27,10+ Years,Soltero,4,14766.084763351962,10+ Años,No,VOLUNTARIA,31.568878,-106.461794
POS1380,MFS,S5,Direct,32575,NO REGRESO   NO DIO RAZÓN,DO,2022-11-18,JT031800,2022-10-20,0,0.9666666666666668,29,F,VERACRUZ,Mexican,23,,Soltero,1,6025.403146377439,Menos de 1 Año,No,VOLUNTARIA,31.61535,-106.3810634
POS1661,MFS,S5,Direct,32575,TRA AUSENTISMOS CONTINUOS,DO,2022-11-18,JS011500,2022-10-27,0,0.7333333333333334,22,F,CHIAPAS,Mexican,37,8-9 Years,Soltero,4,6025.403146377439,7-9 Años,Sí,DESPIDO,31.61535,-106.3810634
POS1230,VS7,S5,Direct,32575,OTRO EMPLEO,DNO,2022-11-18,JT012324,2017-10-05,5,62.333333333333336,1870,M,OAXACA,Mexican,34,10+ Years,Casad,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS2858,QMM,S6,Exempt,32553,OTRO EMPLEO,E4,2022-11-18,ADMINIST,2017-10-12,5,62.1,1863,F,MORELOS,Mexican,33,,Soltero,1,6243.5744940117875,Menos de 1 Año,Sí,VOLUNTARIA,31.62272,-106.39764
POS538,VS1,S5,Direct,32696,OTRO EMPLEO,DO,2022-11-18,JF060600,2017-11-30,5,60.466666666666654,1814,M,CHIHUAHUA,Mexican,23,,Soltero,0,13940.636066402494,Menos de 1 Año,Sí,VOLUNTARIA,31.58021875,-106.46245
POS2224,TEF,S5,Direct,32100,PAT TERMINACIÓN DEL CONTRATO,DNO,2022-11-18,JF010600,2013-02-04,9,119.13333333333333,3574,M,CHIHUAHUA,Mexican,43,10+ Years,U-Libr,4,19114.49645815268,10+ Años,Sí,DESPIDO,31.6047,-106.54215
POS2802,TEF,S5,Direct,32599,CAMBIO DE DOMICILIO,DNO,2022-11-18,JF010600,2016-09-07,6,75.43333333333334,2263,F,ESTADO DE MEXICO,Mexican,28,6-7 Years,Soltero,0,13593.46846802786,7-9 Años,No,VOLUNTARIA,31.55363333,-106.4151273
POS2622,VS7,S6,Exempt,32665,OTRO EMPLEO,E3,2022-11-17,ADMINIST,2016-11-23,6,72.83333333333331,2185,M,CHIHUAHUA,Mexican,32,,Soltero,1,7244.211171772542,Menos de 1 Año,Sí,VOLUNTARIA,31.7048,-106.4127667
POS1323,VS1,S5,Direct,32580,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-25,JF010600,2019-07-04,3,41.333333333333336,1240,F,CHIHUAHUA,Mexican,21,,U-Libr,1,7706.894327778476,Menos de 1 Año,No,VOLUNTARIA,31.6134,-106.408575
POS538,VS9-ABS,S5,Direct,32575,OTRO EMPLEO,DO,2022-11-23,JF060600,2020-01-09,2,34.966666666666654,1049,F,VERACRUZ,Mexican,25,,Soltero,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1380,MFS,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-11-23,JF060600,2020-01-23,2,34.5,1035,F,CHIHUAHUA,Mexican,21,10+ Years,Soltero,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1921,MFS,S5,Direct,32575,INSATISFACCIÓN PERSONAL,DO,2022-11-23,JS011500,2020-03-12,2,32.86666666666665,986,F,COAHUILA,Mexican,45,8-9 Years,Soltero,3,6025.403146377439,7-9 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1657,TEF,S6,Exempt,32574,TRANSFERENCIA ENTRE PLANTA,E3,2022-11-25,ADMINIST,2020-09-10,2,26.866666666666667,806,M,CHIHUAHUA,Mexican,25,,Soltero,0,4268.086649052309,Menos de 1 Año,Sí,VOLUNTARIA,31.6384,-106.3865
POS1323,VS5,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-11-23,JT012324,2020-10-15,2,25.63333333333333,769,F,OAXACA,Mexican,25,9-10 Years,Casad,1,6025.403146377439,10+ Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS538,VS9-ABS,S5,Direct,32599,NO REGRESO   NO DIO RAZÓN,DO,2022-11-21,JT031800,2022-09-29,0,1.7666666666666666,53,F,VERACRUZ,Mexican,28,,Casad,2,13593.46846802786,Menos de 1 Año,No,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS1,S5,Direct,32575,TRANSFERENCIA ENTRE PLANTA,DO,2022-11-25,JF010600,2017-03-16,5,69.33333333333331,2080,F,CHIHUAHUA,Mexican,24,,U-Libr,1,6025.403146377439,Menos de 1 Año,Sí,VOLUNTARIA,31.61535,-106.3810634
POS1323,VS4,S5,Direct,32215,TRA JUBILACIÓN,DO,2022-11-25,JF010600,1994-01-04,28,351.7333333333333,10552,M,CHIHUAHUA,Mexican,64,10+ Years,Casad,3,18630.424750079987,10+ Años,Sí,DESPIDO,31.724,-106.5366
POS1230,VS7,S5,Direct,32180,OTRO EMPLEO,DNO,2022-11-23,JT012324,2014-06-04,8,103.13333333333333,3094,M,CHIHUAHUA,Mexican,37,10+ Years,Casad,3,18539.114506706544,10+ Años,Sí,VOLUNTARIA,31.7361,-106.5295
POS1921,MFS,S5,Direct,32599,INSATISFACCIÓN PERSONAL,DO,2022-11-23,JF010600,2014-12-03,8,97.06666666666666,2912,F,CHIHUAHUA,Mexican,26,10+ Years,Soltero,1,13593.46846802786,10+ Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS538,VS7,S5,Direct,32599,PROB PERSONALES Y FAM ,DO,2022-11-23,JF060600,2016-09-07,6,75.6,2268,F,VERACRUZ,Mexican,42,5-6 Years,Casad,2,13593.46846802786,4-6 Años,Sí,VOLUNTARIA,31.55363333,-106.4151273
POS1323,VS7,S5,Direct,32575,PROB PERSONALES Y FAM ,DO,2022-11-29,JT012324,2018-05-03,4,55.7,1671,F,CHIAPAS,Mexican,27,3-4 Years,Casad,1,6025.403146377439,4-6 Años,Sí,VOLUNTARIA,31.61535,-106.3810634
POS347,LOG,S5,Direct,32750,OTRO EMPLEO,DNO,2022-11-29,JF050600,2018-06-14,4,54.3,1629,M,CHIHUAHUA,Mexican,28,10+ Years,Casad,1,75525.3218200219,10+ Años,Sí,VOLUNTARIA,31.1825,-105.79125
